REPORT_ID,UND_UNIT_NUMBER,CASUALTY_NUMBER,cas_type,cas_gender,cas_age,cas_pos_in_veh,thrown_out,fatality,seat_belt,unit_type,lic_type,unit_movement,n_occupants,stat_area,total_units,cas_total,day,time,area_speed,acc_pos,hor_align,ver_align,moist_cond,wea_cond,dayNight,crash_type,traf_ctrls
2017-7818-15/08/2019,2,1,Driver,Female,59.0,Driver,Not Thrown Out,NotFatal,Worn,Utility,Full,Swerving,1.0,2 Metropolitan,3,1,Friday,off-peak,90,Divided Road,Straight road,Level,Wet,Raining,Daylight,Side Swipe,No Control
2017-7826-15/08/2019,1,1,Driver,Female,37.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Stopped on Carriageway,2.0,2 Metropolitan,2,1,Friday,peak,50,Cross Road,Straight road,Level,Wet,Not Raining,Daylight,Head On,Roundabout
2017-7827-15/08/2019,3,1,Driver,Female,47.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,3,1,Friday,off-peak,80,Cross Road,Straight road,Level,Wet,Raining,Daylight,Rear End,Traffic Signals
2017-7834-15/08/2019,1,1,Driver,Male,26.0,Driver,Not Thrown Out,NotFatal,Worn,Utility,Disqualified,Straight Ahead,1.0,2 Metropolitan,3,1,Thursday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Night,Hit Parked Vehicle,No Control
2017-7836-15/08/2019,2,1,Rider,Male,45.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,3 Country,2,1,Thursday,off-peak,50,Divided Road,Straight road,Level,Dry,Not Raining,Night,Right Angle,No Control
2017-7852-15/08/2019,2,1,Driver,Female,20.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Leaving Private Driveway,1.0,2 Metropolitan,2,1,Saturday,off-peak,40,Pedestrian Crossing,Straight road,Level,Dry,Not Raining,Daylight,Hit Parked Vehicle,No Control
2017-7857-15/08/2019,1,1,Pedestrian,Male,39.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Footpath/Carpark,NoLicence,Walking on Footpath,1.0,2 Metropolitan,2,1,Thursday,off-peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Night,Hit Pedestrian,No Control
2017-7858-15/08/2019,1,1,Driver,Male,47.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Stopped on Carriageway,3.0,2 Metropolitan,3,2,Saturday,off-peak,50,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2017-7858-15/08/2019,1,2,Passenger,Male,9.0,Rear Seat Right Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Stopped on Carriageway,3.0,2 Metropolitan,3,2,Saturday,off-peak,50,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2017-7862-15/08/2019,1,1,Driver,Male,73.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Overtaking - on Right,1.0,3 Country,1,1,Saturday,peak,110,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Roll Over,No Control
2017-7864-15/08/2019,1,1,Driver,Female,17.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Provisional 1 ,Stopped on Carriageway,2.0,2 Metropolitan,2,2,Friday,off-peak,70,Divided Road,Straight road,Level,Wet,Not Raining,Night,Rear End,No Control
2017-7864-15/08/2019,1,2,Passenger,Female,18.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Stopped on Carriageway,2.0,2 Metropolitan,2,2,Friday,off-peak,70,Divided Road,Straight road,Level,Wet,Not Raining,Night,Rear End,No Control
2017-7865-15/08/2019,1,1,Driver,Female,20.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 2,Straight Ahead,1.0,2 Metropolitan,3,1,Saturday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2017-7869-15/08/2019,2,1,Rider,Male,55.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Right Turn,1.0,1 City,2,1,Saturday,off-peak,50,Divided Road,"CURVED, VIEW OPEN",Level,Wet,Raining,Night,Side Swipe,No Control
2017-7871-15/08/2019,2,1,Rider,Male,13.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,3 Country,2,1,Saturday,off-peak,100,Not Divided,Straight road,Crest of Hill,Dry,Not Raining,Daylight,Head On,No Control
2017-7872-15/08/2019,3,1,Passenger,Male,5.0,Rear Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Stopped on Carriageway,2.0,2 Metropolitan,4,1,Saturday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2017-7873-15/08/2019,1,1,Driver,Male,29.0,Driver,Not Thrown Out,NotFatal,Unknown,Utility,Full,Straight Ahead,1.0,3 Country,2,1,Sunday,off-peak,100,Not Divided,Straight road,Slope,Wet,Raining,Daylight,Hit Fixed Object,No Control
2017-7877-15/08/2019,2,1,Driver,Male,27.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Unlicenced,Straight Ahead,1.0,2 Metropolitan,2,1,Sunday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2017-7878-15/08/2019,1,1,Driver,Male,29.0,Driver,Not Thrown Out,NotFatal,Unknown,Small,Provisional 1 ,Straight Ahead,1.0,2 Metropolitan,2,1,Sunday,off-peak,80,Not Divided,"CURVED, VIEW OBSCURED",Level,Wet,Raining,Daylight,Hit Fixed Object,No Control
2017-7880-15/08/2019,1,1,Rider,Male,23.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,3 Country,1,1,Sunday,off-peak,50,Not Divided,Straight road,Level,Wet,Raining,Daylight,Roll Over,No Control
2017-7888-15/08/2019,1,1,Rider,Male,72.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,1,1,Friday,off-peak,60,Divided Road,Straight road,Level,Wet,Raining,Night,Roll Over,No Control
2017-7894-15/08/2019,1,1,Passenger,Male,39.0,Other,Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,2.0,2 Metropolitan,1,1,Sunday,peak,50,Not Divided,Straight road,Slope,Wet,Raining,Daylight,Other,No Control
2017-7896-15/08/2019,1,1,Passenger,Female,40.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,3.0,3 Country,2,1,Sunday,peak,100,Not Divided,Straight road,Level,Wet,Raining,Daylight,Hit Fixed Object,No Control
2017-7898-15/08/2019,1,1,Driver,Male,18.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Learners,Left Turn,1.0,2 Metropolitan,2,1,Sunday,off-peak,50,T-Junction,Straight road,Level,Wet,Unknown,Night,Hit Fixed Object,Give Way Sign
2017-7900-15/08/2019,1,1,Driver,Female,64.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Right Turn,1.0,1 City,2,1,Sunday,off-peak,50,T-Junction,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Night,Right Angle,Give Way Sign
2017-7902-15/08/2019,1,1,Driver,Female,21.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 2,Straight Ahead,1.0,3 Country,2,1,Monday,off-peak,110,Not Divided,"CURVED, VIEW OPEN",Level,Wet,Not Raining,Night,Hit Fixed Object,No Control
2017-7903-15/08/2019,1,1,Driver,Female,28.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,3,1,Monday,off-peak,60,Divided Road,Straight road,Slope,Unknown,Unknown,Night,Rear End,No Control
2017-7909-15/08/2019,3,1,Pedestrian,Female,16.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Footpath/Carpark,NoLicence,Walking on Footpath,1.0,2 Metropolitan,3,1,Monday,peak,40,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2017-7916-15/08/2019,2,1,Driver,Male,65.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,2.0,2 Metropolitan,2,2,Monday,off-peak,80,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2017-7916-15/08/2019,2,2,Passenger,Female,70.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Straight Ahead,2.0,2 Metropolitan,2,2,Monday,off-peak,80,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2017-7917-15/08/2019,1,1,Driver,Female,29.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Monday,off-peak,60,T-Junction,Straight road,Slope,Dry,Not Raining,Daylight,Rear End,No Control
2017-7920-15/08/2019,1,1,Driver,Male,39.88915925490854,Driver,Not Thrown Out,NotFatal,Unknown,Small,Provisional 1 ,Left Turn,1.0,2 Metropolitan,2,1,Monday,off-peak,50,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Hit Fixed Object,Give Way Sign
2017-7922-15/08/2019,1,1,Driver,Female,39.88915925490854,Driver,Not Thrown Out,NotFatal,Worn,Small,Unknown,Straight Ahead,2.0,3 Country,2,2,Monday,off-peak,100,Not Divided,Straight road,Level,Wet,Raining,Daylight,Rear End,No Control
2017-7922-15/08/2019,2,1,Driver,Female,50.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,3 Country,2,2,Monday,off-peak,100,Not Divided,Straight road,Level,Wet,Raining,Daylight,Rear End,No Control
2017-7925-15/08/2019,1,1,Driver,Male,25.0,Driver,Not Thrown Out,NotFatal,Unknown,Medium,Provisional 2,Straight Ahead,1.0,3 Country,2,1,Sunday,off-peak,80,Not Divided,Straight road,Level,Wet,Unknown,Daylight,Hit Fixed Object,No Control
2017-7926-15/08/2019,1,1,Rider,Male,66.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,off-peak,50,Multiple,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Roundabout
2017-7927-15/08/2019,1,1,Driver,Female,27.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Unknown,Straight Ahead,1.0,3 Country,2,1,Monday,off-peak,100,Not Divided,Straight road,Slope,Wet,Raining,Daylight,Hit Fixed Object,No Control
2017-7930-15/08/2019,1,1,Driver,Female,21.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,3 Country,1,1,Monday,off-peak,100,Not Divided,Straight road,Level,Wet,Raining,Daylight,Left Road - Out of Control,No Control
2017-7934-15/08/2019,1,1,Driver,Female,23.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,3 Country,1,1,Friday,off-peak,100,Not Divided,"CURVED, VIEW OBSCURED",Slope,Wet,Raining,Daylight,Roll Over,No Control
2017-7935-15/08/2019,2,1,Driver,Female,36.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Stopped on Carriageway,4.0,2 Metropolitan,3,1,Monday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2017-7936-15/08/2019,2,1,Pedestrian,Male,64.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Crossing with Traffic Signals,1.0,1 City,2,1,Monday,off-peak,50,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Hit Pedestrian,Traffic Signals
2017-7942-15/08/2019,1,1,Rider,Male,26.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Monday,off-peak,50,Not Divided,Straight road,Crest of Hill,Dry,Not Raining,Night,Rear End,No Control
2017-7944-15/08/2019,1,1,Driver,Male,26.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Monday,peak,80,Not Divided,"CURVED, VIEW OBSCURED",Slope,Wet,Not Raining,Daylight,Right Angle,No Control
2017-7947-15/08/2019,1,1,Driver,Female,28.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,4.0,2 Metropolitan,2,1,Monday,off-peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,Traffic Signals
2017-7950-15/08/2019,2,1,Rider,Male,64.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Sunday,peak,100,Not Divided,"CURVED, VIEW OPEN",Crest of Hill,Wet,Raining,Daylight,Head On,No Control
2017-7952-15/08/2019,1,1,Driver,Female,23.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,4,Monday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Head On,No Control
2017-7952-15/08/2019,2,1,Driver,Male,16.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Unlicenced,Straight Ahead,3.0,2 Metropolitan,2,4,Monday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Head On,No Control
2017-7952-15/08/2019,2,2,Passenger,Male,17.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,3.0,2 Metropolitan,2,4,Monday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Head On,No Control
2017-7952-15/08/2019,2,3,Passenger,Male,17.0,Rear Seat Right Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,3.0,2 Metropolitan,2,4,Monday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Head On,No Control
2017-7957-15/08/2019,1,1,Driver,Female,53.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,3,3,Tuesday,peak,60,Cross Road,Straight road,Level,Wet,Raining,Daylight,Right Angle,Traffic Signals
2017-7957-15/08/2019,2,1,Driver,Male,41.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,2.0,2 Metropolitan,3,3,Tuesday,peak,60,Cross Road,Straight road,Level,Wet,Raining,Daylight,Right Angle,Traffic Signals
2017-7957-15/08/2019,2,2,Passenger,Female,45.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,2.0,2 Metropolitan,3,3,Tuesday,peak,60,Cross Road,Straight road,Level,Wet,Raining,Daylight,Right Angle,Traffic Signals
2017-7959-15/08/2019,2,1,Pedestrian,Male,80.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Crossing without Control,1.0,2 Metropolitan,2,1,Tuesday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Pedestrian,No Control
2017-7960-15/08/2019,2,1,Driver,Female,59.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Tuesday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2017-7961-15/08/2019,1,1,Driver,Female,70.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,3 Country,2,1,Monday,off-peak,100,Not Divided,"CURVED, VIEW OBSCURED",Slope,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2017-7967-15/08/2019,1,1,Driver,Male,53.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Parked,1.0,2 Metropolitan,2,1,Tuesday,off-peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Parked Vehicle,No Control
2017-7969-15/08/2019,2,1,Passenger,Female,64.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,2.0,2 Metropolitan,2,1,Tuesday,off-peak,100,Other,Straight road,Slope,Dry,Not Raining,Daylight,Rear End,No Control
2017-7970-15/08/2019,1,1,Driver,Female,32.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,3.0,2 Metropolitan,3,4,Tuesday,off-peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Stop Sign
2017-7970-15/08/2019,1,2,Passenger,Male,1.0,Rear Seat Right Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,3.0,2 Metropolitan,3,4,Tuesday,off-peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Stop Sign
2017-7970-15/08/2019,1,3,Passenger,Female,56.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,3.0,2 Metropolitan,3,4,Tuesday,off-peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Stop Sign
2017-7970-15/08/2019,2,1,Driver,Female,57.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,3,4,Tuesday,off-peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Stop Sign
2017-7972-15/08/2019,1,1,Driver,Male,38.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Tuesday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2017-7973-15/08/2019,1,1,Rider,Male,37.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,off-peak,50,Cross Road,Straight road,Level,Dry,Not Raining,Night,Right Angle,Stop Sign
2017-7979-15/08/2019,1,1,Driver,Female,21.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 1 ,Straight Ahead,1.0,3 Country,1,1,Friday,off-peak,100,Not Divided,"CURVED, VIEW OPEN",Level,Wet,Raining,Daylight,Left Road - Out of Control,No Control
2017-7984-15/08/2019,1,1,Driver,Male,22.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 1 ,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Tuesday,off-peak,70,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Rear End,No Control
2017-7985-15/08/2019,2,1,Driver,Female,56.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,80,Divided Road,Straight road,Level,Dry,Not Raining,Night,Side Swipe,No Control
2017-7986-15/08/2019,1,1,Driver,Male,38.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,80,Divided Road,Straight road,Level,Dry,Not Raining,Night,Right Turn,No Control
2017-7987-15/08/2019,1,1,Rider,Male,60.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,1,1,Wednesday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Night,Roll Over,No Control
2017-7991-15/08/2019,1,1,Rider,Male,54.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,3 Country,2,1,Tuesday,off-peak,100,Not Divided,"CURVED, VIEW OBSCURED",Slope,Dry,Not Raining,Daylight,Hit Animal,No Control
2017-7998-15/08/2019,2,1,Driver,Male,91.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Parked Vehicle,No Control
2017-8004-15/08/2019,1,1,Pedestrian,Male,29.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Walking on Road,1.0,2 Metropolitan,2,1,Wednesday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Pedestrian,No Control
2017-8005-15/08/2019,2,1,Rider,Female,58.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Night,Hit Parked Vehicle,No Control
2017-8006-15/08/2019,1,1,Passenger,Female,60.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Straight Ahead,2.0,3 Country,2,1,Thursday,off-peak,50,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Hit Animal,No Control
2017-8007-15/08/2019,1,1,Driver,Male,22.0,Driver,Not Thrown Out,NotFatal,Worn,Utility,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,60,Multiple,Straight road,Level,Dry,Not Raining,Daylight,Right Turn,No Control
2017-8008-15/08/2019,1,1,Driver,Female,29.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Right Turn,1.0,3 Country,2,2,Wednesday,off-peak,50,T-Junction,"CURVED, VIEW OPEN",Slope,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2017-8008-15/08/2019,2,1,Driver,Male,82.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Right Turn,1.0,3 Country,2,2,Wednesday,off-peak,50,T-Junction,"CURVED, VIEW OPEN",Slope,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2017-8011-15/08/2019,1,1,Driver,Female,81.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Hit Parked Vehicle,No Control
2017-8013-15/08/2019,1,1,Rider,Male,17.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,80,Not Divided,"CURVED, VIEW OPEN",Slope,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2017-8018-15/08/2019,1,1,Passenger,Female,39.88915925490854,Rear Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Right Turn,2.0,2 Metropolitan,2,1,Wednesday,peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Night,Right Turn,No Control
2017-8020-15/08/2019,1,1,Passenger,Female,5.0,Rear Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Right Turn,3.0,2 Metropolitan,2,2,Wednesday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2017-8020-15/08/2019,2,1,Passenger,Female,45.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Straight Ahead,3.0,2 Metropolitan,2,2,Wednesday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2017-8023-15/08/2019,1,1,Driver,Female,33.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Right Turn,1.0,2 Metropolitan,2,1,Wednesday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Night,Right Turn,Traffic Signals
2017-8028-15/08/2019,2,1,Driver,Female,63.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Wednesday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2017-8030-15/08/2019,2,1,Pedestrian,Female,15.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Crossing without Control,1.0,2 Metropolitan,2,1,Thursday,peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Pedestrian,No Control
2017-8031-15/08/2019,1,1,Rider,Female,27.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,50,Divided Road,Straight road,Level,Dry,Not Raining,Night,Side Swipe,No Control
2017-8033-15/08/2019,1,1,Driver,Female,74.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,3 Country,2,1,Thursday,off-peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Parked Vehicle,No Control
2017-8038-15/08/2019,2,1,Rider,Male,12.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,peak,60,Pedestrian Crossing,Straight road,Level,Dry,Not Raining,Night,Right Angle,Traffic Signals
2017-8039-15/08/2019,1,1,Driver,Male,51.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,2 Metropolitan,2,2,Thursday,off-peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2017-8039-15/08/2019,2,1,Driver,Male,50.0,Driver,Not Thrown Out,NotFatal,Worn,Utility,Full,Straight Ahead,1.0,2 Metropolitan,2,2,Thursday,off-peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2017-8042-15/08/2019,1,1,Driver,Female,62.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Monday,peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Night,Rear End,Traffic Signals
